area	name	parent-statistical-geography
civil-parish-boundary:E04012740	Creeting St. Peter or West Creeting	E07000203
civil-parish-boundary:E04012741	Haughley	E07000203
civil-parish-boundary:E04012742	Onehouse	E07000203
civil-parish-boundary:E04012743	Stowmarket	E07000203
civil-parish-boundary:W04000001	Aberffraw	W06000001
civil-parish-boundary:W04000002	Amlwch	W06000001
civil-parish-boundary:W04000003	Beaumaris	W06000001
civil-parish-boundary:W04000004	Bodedern	W06000001
civil-parish-boundary:W04000005	Bodffordd	W06000001
civil-parish-boundary:W04000006	Bodorgan	W06000001
civil-parish-boundary:W04000007	Bryngwran	W06000001
civil-parish-boundary:W04000009	Cylch-y-Garn	W06000001
civil-parish-boundary:W04000011	Llanbadrig	W06000001
civil-parish-boundary:W04000012	Llanddaniel Fab	W06000001
civil-parish-boundary:W04000013	Llanddona	W06000001
civil-parish-boundary:W04000014	Llanddyfnan	W06000001
civil-parish-boundary:W04000015	Llaneilian	W06000001
civil-parish-boundary:W04000016	Llaneugrad	W06000001
civil-parish-boundary:W04000017	Llanfachraeth	W06000001
civil-parish-boundary:W04000018	Llanfaelog	W06000001
civil-parish-boundary:W04000019	Llanfaethlu	W06000001
civil-parish-boundary:W04000021	Llanfair Pwllgwyngyll	W06000001
civil-parish-boundary:W04000022	Llanfair-yn-Neubwll	W06000001
civil-parish-boundary:W04000023	Llanfihangel Ysgeifiog	W06000001
civil-parish-boundary:W04000024	Llangefni	W06000001
civil-parish-boundary:W04000025	Llangoed	W06000001
civil-parish-boundary:W04000026	Llangristiolus	W06000001
civil-parish-boundary:W04000027	Llanidan	W06000001
civil-parish-boundary:W04000028	Llannerch-y-medd	W06000001
civil-parish-boundary:W04000029	Mechell	W06000001
civil-parish-boundary:W04000030	Menai Bridge	W06000001
civil-parish-boundary:W04000031	Moelfre	W06000001
civil-parish-boundary:W04000034	Rhoscolyn	W06000001
civil-parish-boundary:W04000035	Rhosybol	W06000001
civil-parish-boundary:W04000036	Rhosyr	W06000001
civil-parish-boundary:W04000038	Tref Alaw	W06000001
civil-parish-boundary:W04000039	Trewalchmai	W06000001
civil-parish-boundary:W04000040	Valley	W06000001
civil-parish-boundary:W04000041	Aber	W06000002
civil-parish-boundary:W04000042	Aberdaron	W06000002
civil-parish-boundary:W04000043	Aberdovey	W06000002
civil-parish-boundary:W04000044	Arthog	W06000002
civil-parish-boundary:W04000045	Bala	W06000002
civil-parish-boundary:W04000046	Bangor	W06000002
civil-parish-boundary:W04000047	Barmouth	W06000002
civil-parish-boundary:W04000048	Beddgelert	W06000002
civil-parish-boundary:W04000049	Bethesda	W06000002
civil-parish-boundary:W04000050	Betws Garmon	W06000002
civil-parish-boundary:W04000051	Bontnewydd	W06000002
civil-parish-boundary:W04000052	Botwnnog	W06000002
civil-parish-boundary:W04000053	Brithdir and Llanfachreth	W06000002
civil-parish-boundary:W04000054	Bryn-crug	W06000002
civil-parish-boundary:W04000055	Buan	W06000002
civil-parish-boundary:W04000056	Caernarfon	W06000002
civil-parish-boundary:W04000057	Clynnog	W06000002
civil-parish-boundary:W04000058	Corris	W06000002
civil-parish-boundary:W04000059	Criccieth	W06000002
civil-parish-boundary:W04000060	Dolbenmaen	W06000002
civil-parish-boundary:W04000061	Dolgellau	W06000002
civil-parish-boundary:W04000062	Dyffryn Ardudwy	W06000002
civil-parish-boundary:W04000063	Ffestiniog	W06000002
civil-parish-boundary:W04000064	Ganllwyd	W06000002
civil-parish-boundary:W04000065	Harlech	W06000002
civil-parish-boundary:W04000066	Llanaelhaearn	W06000002
civil-parish-boundary:W04000067	Llanbedr	W06000002
civil-parish-boundary:W04000068	Llanbedrog	W06000002
civil-parish-boundary:W04000069	Llanberis	W06000002
civil-parish-boundary:W04000070	Llanddeiniolen	W06000002
civil-parish-boundary:W04000071	Llandderfel	W06000002
civil-parish-boundary:W04000072	Llandwrog	W06000002
civil-parish-boundary:W04000073	Llandygai	W06000002
civil-parish-boundary:W04000074	Llanegryn	W06000002
civil-parish-boundary:W04000075	Llanelltyd	W06000002
civil-parish-boundary:W04000076	Llanengan	W06000002
civil-parish-boundary:W04000077	Llanfair	W06000002
civil-parish-boundary:W04000078	Llanfihangel-y-Pennant	W06000002
civil-parish-boundary:W04000079	Llanfrothen	W06000002
civil-parish-boundary:W04000080	Llangelynin	W06000002
civil-parish-boundary:W04000081	Llangywer	W06000002
civil-parish-boundary:W04000082	Llanllechid	W06000002
civil-parish-boundary:W04000083	Llanllyfni	W06000002
civil-parish-boundary:W04000084	Llannor	W06000002
civil-parish-boundary:W04000085	Llanuwchllyn	W06000002
civil-parish-boundary:W04000086	Llanrug	W06000002
civil-parish-boundary:W04000087	Llanwnda	W06000002
civil-parish-boundary:W04000088	Llanycil	W06000002
civil-parish-boundary:W04000089	Llanystumdwy	W06000002
civil-parish-boundary:W04000090	Maentwrog	W06000002
civil-parish-boundary:W04000091	Mawddwy	W06000002
civil-parish-boundary:W04000092	Nefyn	W06000002
civil-parish-boundary:W04000093	Pennal	W06000002
civil-parish-boundary:W04000094	Penrhyndeudraeth	W06000002
civil-parish-boundary:W04000095	Pentir	W06000002
civil-parish-boundary:W04000096	Pistyll	W06000002
civil-parish-boundary:W04000097	Porthmadog	W06000002
civil-parish-boundary:W04000098	Pwllheli	W06000002
civil-parish-boundary:W04000099	Talsarnau	W06000002
civil-parish-boundary:W04000100	Trawsfynydd	W06000002
civil-parish-boundary:W04000101	Tudweiliog	W06000002
civil-parish-boundary:W04000102	Tywyn	W06000002
civil-parish-boundary:W04000103	Waunfawr	W06000002
civil-parish-boundary:W04000104	Y Felinheli	W06000002
civil-parish-boundary:W04000105	Abergele	W06000003
civil-parish-boundary:W04000106	Betws-y-Coed	W06000003
civil-parish-boundary:W04000107	Betws yn Rhos	W06000003
civil-parish-boundary:W04000108	Bro Garmon	W06000003
civil-parish-boundary:W04000109	Bro Machno	W06000003
civil-parish-boundary:W04000110	Caerhun	W06000003
civil-parish-boundary:W04000111	Capel Curig	W06000003
civil-parish-boundary:W04000112	Cerrigydrudion	W06000003
civil-parish-boundary:W04000113	Colwyn Bay	W06000003
civil-parish-boundary:W04000115	Dolgarrog	W06000003
civil-parish-boundary:W04000116	Dolwyddelan	W06000003
civil-parish-boundary:W04000117	Eglwysbach	W06000003
civil-parish-boundary:W04000118	Henryd	W06000003
civil-parish-boundary:W04000119	Kinmel Bay and Towyn	W06000003
civil-parish-boundary:W04000120	Llanddoged and Maenan	W06000003
civil-parish-boundary:W04000121	Llanddulas and Rhyd-y-Foel	W06000003
civil-parish-boundary:W04000123	Llanfairfechan	W06000003
civil-parish-boundary:W04000124	Llanfair Talhaiarn	W06000003
civil-parish-boundary:W04000125	Llanfihangel Glyn Myfyr	W06000003
civil-parish-boundary:W04000126	Llangernyw	W06000003
civil-parish-boundary:W04000127	Llangwm	W06000003
civil-parish-boundary:W04000128	Llannefydd	W06000003
civil-parish-boundary:W04000129	Llanrwst	W06000003
civil-parish-boundary:W04000130	Llansanffraid Glan Conwy	W06000003
civil-parish-boundary:W04000131	Llansannan	W06000003
civil-parish-boundary:W04000132	Llysfaen	W06000003
civil-parish-boundary:W04000133	Mochdre	W06000003
civil-parish-boundary:W04000134	Old Colwyn	W06000003
civil-parish-boundary:W04000135	Penmaenmawr	W06000003
civil-parish-boundary:W04000136	Pentrefoelas	W06000003
civil-parish-boundary:W04000137	Rhos-on-Sea	W06000003
civil-parish-boundary:W04000138	Trefriw	W06000003
civil-parish-boundary:W04000139	Ysbyty Ifan	W06000003
civil-parish-boundary:W04000140	Aberwheeler	W06000004
civil-parish-boundary:W04000141	Betws Gwerfil Goch	W06000004
civil-parish-boundary:W04000142	Bodelwyddan	W06000004
civil-parish-boundary:W04000143	Bodfari	W06000004
civil-parish-boundary:W04000144	Bryneglwys	W06000004
civil-parish-boundary:W04000145	Cefnmeiriadog	W06000004
civil-parish-boundary:W04000146	Clocaenog	W06000004
civil-parish-boundary:W04000147	Corwen	W06000004
civil-parish-boundary:W04000148	Cwm	W06000004
civil-parish-boundary:W04000149	Cyffylliog	W06000004
civil-parish-boundary:W04000150	Cynwyd	W06000004
civil-parish-boundary:W04000151	Denbigh	W06000004
civil-parish-boundary:W04000152	Derwen	W06000004
civil-parish-boundary:W04000153	Dyserth	W06000004
civil-parish-boundary:W04000154	Efenechtyd	W06000004
civil-parish-boundary:W04000155	Gwyddelwern	W06000004
civil-parish-boundary:W04000156	Henllan	W06000004
civil-parish-boundary:W04000157	Llanarmon-yn-Ial	W06000004
civil-parish-boundary:W04000158	Llanbedr Dyffryn Clwyd	W06000004
civil-parish-boundary:W04000159	Llandegla	W06000004
civil-parish-boundary:W04000160	Llandrillo	W06000004
civil-parish-boundary:W04000161	Llandyrnog	W06000004
civil-parish-boundary:W04000162	Llanelidan	W06000004
civil-parish-boundary:W04000163	Llanfair Dyffryn Clwyd	W06000004
civil-parish-boundary:W04000164	Llanferres	W06000004
civil-parish-boundary:W04000165	Llangollen	W06000004
civil-parish-boundary:W04000166	Llangynhafal	W06000004
civil-parish-boundary:W04000167	Llanrhaeadr-yng-Nghinmeirch	W06000004
civil-parish-boundary:W04000168	Llantysilio	W06000004
civil-parish-boundary:W04000169	Llanynys	W06000004
civil-parish-boundary:W04000170	Nantglyn	W06000004
civil-parish-boundary:W04000171	Prestatyn	W06000004
civil-parish-boundary:W04000172	Rhuddlan	W06000004
civil-parish-boundary:W04000173	Rhyl	W06000004
civil-parish-boundary:W04000174	Ruthin	W06000004
civil-parish-boundary:W04000175	St. Asaph	W06000004
civil-parish-boundary:W04000176	Trefnant	W06000004
civil-parish-boundary:W04000177	Tremeirchion	W06000004
civil-parish-boundary:W04000178	Waen	W06000004
civil-parish-boundary:W04000179	Bagillt	W06000005
civil-parish-boundary:W04000181	Brynford	W06000005
civil-parish-boundary:W04000182	Buckley	W06000005
civil-parish-boundary:W04000183	Caerwys	W06000005
civil-parish-boundary:W04000184	Cilcain	W06000005
civil-parish-boundary:W04000185	Connah's Quay	W06000005
civil-parish-boundary:W04000186	Flint	W06000005
civil-parish-boundary:W04000187	Gwernaffield with Pantymwyn	W06000005
civil-parish-boundary:W04000188	Gwernymynydd	W06000005
civil-parish-boundary:W04000190	Hawarden	W06000005
civil-parish-boundary:W04000192	Holywell	W06000005
civil-parish-boundary:W04000195	Llanasa	W06000005
civil-parish-boundary:W04000196	Llanfynydd	W06000005
civil-parish-boundary:W04000198	Mostyn	W06000005
civil-parish-boundary:W04000199	Argoed	W06000005
civil-parish-boundary:W04000200	Nannerch	W06000005
civil-parish-boundary:W04000201	Nercwys	W06000005
civil-parish-boundary:W04000202	Northop	W06000005
civil-parish-boundary:W04000203	Northop Hall	W06000005
civil-parish-boundary:W04000205	Queensferry	W06000005
civil-parish-boundary:W04000206	Saltney	W06000005
civil-parish-boundary:W04000207	Sealand	W06000005
civil-parish-boundary:W04000208	Shotton	W06000005
civil-parish-boundary:W04000209	Trelawnyd and Gwaenysgor	W06000005
civil-parish-boundary:W04000210	Treuddyn	W06000005
civil-parish-boundary:W04000211	Whitford	W06000005
civil-parish-boundary:W04000212	Ysceifiog	W06000005
civil-parish-boundary:W04000215	Bangor Is-y-coed	W06000006
civil-parish-boundary:W04000216	Bronington	W06000006
civil-parish-boundary:W04000220	Cefn	W06000006
civil-parish-boundary:W04000221	Ceiriog Ucha	W06000006
civil-parish-boundary:W04000222	Chirk	W06000006
civil-parish-boundary:W04000224	Erbistock	W06000006
civil-parish-boundary:W04000225	Esclusham	W06000006
civil-parish-boundary:W04000226	Glyntraian	W06000006
civil-parish-boundary:W04000229	Hanmer	W06000006
civil-parish-boundary:W04000232	Llansantffraid Glyn Ceiriog	W06000006
civil-parish-boundary:W04000233	Llay	W06000006
civil-parish-boundary:W04000234	Maelor South	W06000006
civil-parish-boundary:W04000237	Offa	W06000006
civil-parish-boundary:W04000238	Overton	W06000006
civil-parish-boundary:W04000239	Penycae	W06000006
civil-parish-boundary:W04000240	Rhosddu	W06000006
civil-parish-boundary:W04000241	Rhosllanerchrugog	W06000006
civil-parish-boundary:W04000242	Rossett	W06000006
civil-parish-boundary:W04000243	Ruabon	W06000006
civil-parish-boundary:W04000245	Willington Worthenbury	W06000006
civil-parish-boundary:W04000246	Llangollen Rural	W06000006
civil-parish-boundary:W04000247	Abbey Cwmhir	W06000023
civil-parish-boundary:W04000248	Aberedw	W06000023
civil-parish-boundary:W04000249	Aberhafesp	W06000023
civil-parish-boundary:W04000250	Banwy	W06000023
civil-parish-boundary:W04000251	Bausley with Criggion	W06000023
civil-parish-boundary:W04000252	Beguildy	W06000023
civil-parish-boundary:W04000253	Berriew	W06000023
civil-parish-boundary:W04000254	Bettws	W06000023
civil-parish-boundary:W04000255	Brecon	W06000023
civil-parish-boundary:W04000256	Bronllys	W06000023
civil-parish-boundary:W04000257	Builth	W06000023
civil-parish-boundary:W04000258	Cadfarch	W06000023
civil-parish-boundary:W04000259	Caersws	W06000023
civil-parish-boundary:W04000260	Carno	W06000023
civil-parish-boundary:W04000261	Carreghofa	W06000023
civil-parish-boundary:W04000262	Castle Caereinion	W06000023
civil-parish-boundary:W04000263	Churchstoke	W06000023
civil-parish-boundary:W04000264	Cilmery	W06000023
civil-parish-boundary:W04000265	Clyro	W06000023
civil-parish-boundary:W04000266	Cray	W06000023
civil-parish-boundary:W04000267	Crickhowell	W06000023
civil-parish-boundary:W04000268	Disserth and Trecoed	W06000023
civil-parish-boundary:W04000269	Duhonw	W06000023
civil-parish-boundary:W04000270	Dwyriw	W06000023
civil-parish-boundary:W04000271	Erwood	W06000023
civil-parish-boundary:W04000272	Felin-fach	W06000023
civil-parish-boundary:W04000273	Forden with Leighton and Trelystan	W06000023
civil-parish-boundary:W04000274	Gladestry	W06000023
civil-parish-boundary:W04000275	Glantwymyn	W06000023
civil-parish-boundary:W04000276	Glasbury	W06000023
civil-parish-boundary:W04000277	Glascwm	W06000023
civil-parish-boundary:W04000278	Glyn Tarell	W06000023
civil-parish-boundary:W04000279	Guilsfield	W06000023
civil-parish-boundary:W04000280	Gwernyfed	W06000023
civil-parish-boundary:W04000281	Hay	W06000023
civil-parish-boundary:W04000282	Honddu Isaf	W06000023
civil-parish-boundary:W04000283	Kerry	W06000023
civil-parish-boundary:W04000284	Knighton	W06000023
civil-parish-boundary:W04000285	Llanafanfawr	W06000023
civil-parish-boundary:W04000286	Llanbadarn Fawr	W06000023
civil-parish-boundary:W04000287	Llanbadarn Fynydd	W06000023
civil-parish-boundary:W04000288	Llanbister	W06000023
civil-parish-boundary:W04000289	Llanbrynmair	W06000023
civil-parish-boundary:W04000290	Llanddew	W06000023
civil-parish-boundary:W04000291	Llanddewi Ystradenny	W06000023
civil-parish-boundary:W04000292	Llandinam	W06000023
civil-parish-boundary:W04000293	Llandrindod Wells	W06000023
civil-parish-boundary:W04000294	Llandrinio	W06000023
civil-parish-boundary:W04000295	Llandysilio	W06000023
civil-parish-boundary:W04000296	Llandyssil	W06000023
civil-parish-boundary:W04000297	Llanelwedd	W06000023
civil-parish-boundary:W04000298	Llanerfyl	W06000023
civil-parish-boundary:W04000299	Llanfair Caereinion	W06000023
civil-parish-boundary:W04000300	Llanfechain	W06000023
civil-parish-boundary:W04000301	Llanfihangel	W06000023
civil-parish-boundary:W04000302	Llanfihangel Cwmdu with Bwlch and Cathedine	W06000023
civil-parish-boundary:W04000303	Llanfihangel Rhydithon	W06000023
civil-parish-boundary:W04000304	Llanfrynach	W06000023
civil-parish-boundary:W04000305	Llanfyllin	W06000023
civil-parish-boundary:W04000306	Llangamarch	W06000023
civil-parish-boundary:W04000307	Llangattock	W06000023
civil-parish-boundary:W04000308	Llangedwyn	W06000023
civil-parish-boundary:W04000309	Llangors	W06000023
civil-parish-boundary:W04000310	Llangunllo	W06000023
civil-parish-boundary:W04000311	Llangurig	W06000023
civil-parish-boundary:W04000313	Llangyniew	W06000023
civil-parish-boundary:W04000314	Llangynog	W06000023
civil-parish-boundary:W04000315	Llanidloes	W06000023
civil-parish-boundary:W04000316	Llanidloes Without	W06000023
civil-parish-boundary:W04000317	Llanigon	W06000023
civil-parish-boundary:W04000318	Llanrhaeadr-ym-Mochnant	W06000023
civil-parish-boundary:W04000319	Llansantffraid	W06000023
civil-parish-boundary:W04000320	Llansilin	W06000023
civil-parish-boundary:W04000321	Llanwddyn	W06000023
civil-parish-boundary:W04000322	Llanwrthwl	W06000023
civil-parish-boundary:W04000323	Llanwrtyd Wells	W06000023
civil-parish-boundary:W04000324	Llanyre	W06000023
civil-parish-boundary:W04000325	Llywel	W06000023
civil-parish-boundary:W04000326	Machynlleth	W06000023
civil-parish-boundary:W04000327	Maescar	W06000023
civil-parish-boundary:W04000328	Manafon	W06000023
civil-parish-boundary:W04000329	Meifod	W06000023
civil-parish-boundary:W04000330	Merthyr Cynog	W06000023
civil-parish-boundary:W04000331	Mochdre	W06000023
civil-parish-boundary:W04000332	Montgomery	W06000023
civil-parish-boundary:W04000333	Nantmel	W06000023
civil-parish-boundary:W04000334	New Radnor	W06000023
civil-parish-boundary:W04000335	Newtown and Llanllwchaiarn	W06000023
civil-parish-boundary:W04000336	Old Radnor	W06000023
civil-parish-boundary:W04000337	Painscastle	W06000023
civil-parish-boundary:W04000338	Penybont	W06000023
civil-parish-boundary:W04000339	Pen-y-Bont-Fawr	W06000023
civil-parish-boundary:W04000340	Presteigne	W06000023
civil-parish-boundary:W04000341	Rhayader	W06000023
civil-parish-boundary:W04000342	St. Harmon	W06000023
